source,role,model_id,task_id,grid_id,repetition,status,condition,label,head,family,weight_mode,head_weight,negative_weight,evidence,objective_json,initialization_seed,training_seed,artifact,weights_available,history_available,manifest,data_contract,backbone_contract,training_contract,config_matches_manifest,ready,duplicate_seed_condition,raw_label,model_alias,display_label,display_order,color,line_style,marker,tags_json
vpu_precision_sweep,baseline,vpu_precision_sweep/task_000000,task_000000,grid_0000,0,completed,61900ba32fd7,vpu,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",91154199,32238397,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictie-final-vpu-modifications-20260914-01__task_000000,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictie-final-vpu-modifications-20260914-01/plan/status/task_000000.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,21702916159e0e88e09fed5d166690d10bc12c8c974067afee4590084c023219,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu,vpu,0,#0072B2,solid,o,"{""contractive"": false, ""contrastive"": false, ""family"": ""vpu""}"
vpu_precision_sweep,baseline,vpu_precision_sweep/task_000001,task_000001,grid_0000,1,completed,61900ba32fd7,vpu,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",919377028,892754137,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictie-final-vpu-modifications-20260914-01__task_000001,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictie-final-vpu-modifications-20260914-01/plan/status/task_000001.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,21702916159e0e88e09fed5d166690d10bc12c8c974067afee4590084c023219,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu,vpu,0,#0072B2,solid,o,"{""contractive"": false, ""contrastive"": false, ""family"": ""vpu""}"
vpu_precision_sweep,baseline,vpu_precision_sweep/task_000002,task_000002,grid_0000,2,completed,61900ba32fd7,vpu,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",2136253289,442265914,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictie-final-vpu-modifications-20260914-01__task_000002,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictie-final-vpu-modifications-20260914-01/plan/status/task_000002.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,21702916159e0e88e09fed5d166690d10bc12c8c974067afee4590084c023219,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu,vpu,0,#0072B2,solid,o,"{""contractive"": false, ""contrastive"": false, ""family"": ""vpu""}"
vpu_precision_sweep,baseline,vpu_precision_sweep/task_000003,task_000003,grid_0000,3,completed,61900ba32fd7,vpu,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",276187349,194761695,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictie-final-vpu-modifications-20260914-01__task_000003,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictie-final-vpu-modifications-20260914-01/plan/status/task_000003.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,21702916159e0e88e09fed5d166690d10bc12c8c974067afee4590084c023219,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu,vpu,0,#0072B2,solid,o,"{""contractive"": false, ""contrastive"": false, ""family"": ""vpu""}"
vpu_precision_sweep,baseline,vpu_precision_sweep/task_000004,task_000004,grid_0000,4,completed,61900ba32fd7,vpu,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",1915557887,1927548799,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictie-final-vpu-modifications-20260914-01__task_000004,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictie-final-vpu-modifications-20260914-01/plan/status/task_000004.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,21702916159e0e88e09fed5d166690d10bc12c8c974067afee4590084c023219,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu,vpu,0,#0072B2,solid,o,"{""contractive"": false, ""contrastive"": false, ""family"": ""vpu""}"
vpu_precision_sweep,baseline,vpu_precision_sweep/task_000025,task_000025,grid_0005,0,completed,0febc4d4e92e,vpu + contrastive,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.1}}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",91154199,32238397,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictie-final-vpu-modifications-20260914-01__task_000025,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictie-final-vpu-modifications-20260914-01/plan/status/task_000025.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,dd1841f1ca54c062beddeadf632f9bdba980bd98a2f2f7cb5d7c7cdaa25c3127,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu_contrastive,vpu + contrastive,1,#56B4E9,dashed,s,"{""contractive"": false, ""contrastive"": true, ""family"": ""vpu""}"
vpu_precision_sweep,baseline,vpu_precision_sweep/task_000026,task_000026,grid_0005,1,completed,0febc4d4e92e,vpu + contrastive,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.1}}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",919377028,892754137,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictie-final-vpu-modifications-20260914-01__task_000026,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictie-final-vpu-modifications-20260914-01/plan/status/task_000026.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,dd1841f1ca54c062beddeadf632f9bdba980bd98a2f2f7cb5d7c7cdaa25c3127,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu_contrastive,vpu + contrastive,1,#56B4E9,dashed,s,"{""contractive"": false, ""contrastive"": true, ""family"": ""vpu""}"
vpu_precision_sweep,baseline,vpu_precision_sweep/task_000027,task_000027,grid_0005,2,completed,0febc4d4e92e,vpu + contrastive,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.1}}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",2136253289,442265914,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictie-final-vpu-modifications-20260914-01__task_000027,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictie-final-vpu-modifications-20260914-01/plan/status/task_000027.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,dd1841f1ca54c062beddeadf632f9bdba980bd98a2f2f7cb5d7c7cdaa25c3127,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu_contrastive,vpu + contrastive,1,#56B4E9,dashed,s,"{""contractive"": false, ""contrastive"": true, ""family"": ""vpu""}"
vpu_precision_sweep,baseline,vpu_precision_sweep/task_000028,task_000028,grid_0005,3,completed,0febc4d4e92e,vpu + contrastive,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.1}}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",276187349,194761695,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictie-final-vpu-modifications-20260914-01__task_000028,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictie-final-vpu-modifications-20260914-01/plan/status/task_000028.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,dd1841f1ca54c062beddeadf632f9bdba980bd98a2f2f7cb5d7c7cdaa25c3127,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu_contrastive,vpu + contrastive,1,#56B4E9,dashed,s,"{""contractive"": false, ""contrastive"": true, ""family"": ""vpu""}"
vpu_precision_sweep,baseline,vpu_precision_sweep/task_000029,task_000029,grid_0005,4,completed,0febc4d4e92e,vpu + contrastive,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.1}}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",1915557887,1927548799,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictie-final-vpu-modifications-20260914-01__task_000029,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictie-final-vpu-modifications-20260914-01/plan/status/task_000029.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,dd1841f1ca54c062beddeadf632f9bdba980bd98a2f2f7cb5d7c7cdaa25c3127,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu_contrastive,vpu + contrastive,1,#56B4E9,dashed,s,"{""contractive"": false, ""contrastive"": true, ""family"": ""vpu""}"
vpu_contractive_interaction,candidate,vpu_contractive_interaction/task_000000,task_000000,grid_0000,0,completed,61900ba32fd7,vpu + contractive,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",91154199,32238397,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/vpu-contractive-interaction-20260916-01__task_000000,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/vpu-contractive-interaction-20260916-01/plan/status/task_000000.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,21702916159e0e88e09fed5d166690d10bc12c8c974067afee4590084c023219,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu_contractive,vpu + contractive,2,#D55E00,solid,^,"{""contractive"": true, ""contrastive"": false, ""family"": ""vpu""}"
vpu_contractive_interaction,candidate,vpu_contractive_interaction/task_000001,task_000001,grid_0000,1,completed,61900ba32fd7,vpu + contractive,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",919377028,892754137,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/vpu-contractive-interaction-20260916-01__task_000001,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/vpu-contractive-interaction-20260916-01/plan/status/task_000001.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,21702916159e0e88e09fed5d166690d10bc12c8c974067afee4590084c023219,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu_contractive,vpu + contractive,2,#D55E00,solid,^,"{""contractive"": true, ""contrastive"": false, ""family"": ""vpu""}"
vpu_contractive_interaction,candidate,vpu_contractive_interaction/task_000002,task_000002,grid_0000,2,completed,61900ba32fd7,vpu + contractive,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",2136253289,442265914,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/vpu-contractive-interaction-20260916-01__task_000002,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/vpu-contractive-interaction-20260916-01/plan/status/task_000002.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,21702916159e0e88e09fed5d166690d10bc12c8c974067afee4590084c023219,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu_contractive,vpu + contractive,2,#D55E00,solid,^,"{""contractive"": true, ""contrastive"": false, ""family"": ""vpu""}"
vpu_contractive_interaction,candidate,vpu_contractive_interaction/task_000003,task_000003,grid_0000,3,completed,61900ba32fd7,vpu + contractive,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",276187349,194761695,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/vpu-contractive-interaction-20260916-01__task_000003,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/vpu-contractive-interaction-20260916-01/plan/status/task_000003.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,21702916159e0e88e09fed5d166690d10bc12c8c974067afee4590084c023219,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu_contractive,vpu + contractive,2,#D55E00,solid,^,"{""contractive"": true, ""contrastive"": false, ""family"": ""vpu""}"
vpu_contractive_interaction,candidate,vpu_contractive_interaction/task_000004,task_000004,grid_0000,4,completed,61900ba32fd7,vpu + contractive,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",1915557887,1927548799,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/vpu-contractive-interaction-20260916-01__task_000004,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/vpu-contractive-interaction-20260916-01/plan/status/task_000004.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,21702916159e0e88e09fed5d166690d10bc12c8c974067afee4590084c023219,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu_contractive,vpu + contractive,2,#D55E00,solid,^,"{""contractive"": true, ""contrastive"": false, ""family"": ""vpu""}"
vpu_contractive_interaction,candidate,vpu_contractive_interaction/task_000005,task_000005,grid_0001,0,completed,0febc4d4e92e,vpu + contractive + contrastive,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.1}}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",91154199,32238397,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/vpu-contractive-interaction-20260916-01__task_000005,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/vpu-contractive-interaction-20260916-01/plan/status/task_000005.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,dd1841f1ca54c062beddeadf632f9bdba980bd98a2f2f7cb5d7c7cdaa25c3127,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu_contractive_contrastive,vpu + contractive + contrastive,3,#E69F00,dashed,D,"{""contractive"": true, ""contrastive"": true, ""family"": ""vpu""}"
vpu_contractive_interaction,candidate,vpu_contractive_interaction/task_000006,task_000006,grid_0001,1,completed,0febc4d4e92e,vpu + contractive + contrastive,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.1}}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",919377028,892754137,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/vpu-contractive-interaction-20260916-01__task_000006,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/vpu-contractive-interaction-20260916-01/plan/status/task_000006.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,dd1841f1ca54c062beddeadf632f9bdba980bd98a2f2f7cb5d7c7cdaa25c3127,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu_contractive_contrastive,vpu + contractive + contrastive,3,#E69F00,dashed,D,"{""contractive"": true, ""contrastive"": true, ""family"": ""vpu""}"
vpu_contractive_interaction,candidate,vpu_contractive_interaction/task_000007,task_000007,grid_0001,2,completed,0febc4d4e92e,vpu + contractive + contrastive,molecule_vpu,VariationalPULoss,none,0.2,0.0,{},"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.1}}, ""heads"": {""molecule_vpu"": {""vpu_alpha_1_beta_1"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",2136253289,442265914,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/vpu-contractive-interaction-20260916-01__task_000007,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/vpu-contractive-interaction-20260916-01/plan/status/task_000007.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,dd1841f1ca54c062beddeadf632f9bdba980bd98a2f2f7cb5d7c7cdaa25c3127,True,True,False,vpu_alpha_1_beta_1 (VariationalPULoss),vpu_contractive_contrastive,vpu + contractive + contrastive,3,#E69F00,dashed,D,"{""contractive"": true, ""contrastive"": true, ""family"": ""vpu""}"
