variant,order,method,source_id,kind,sphere_a,sphere_b
m2-head-contrastive,2,permutation_label_invariant,406,view,0.934464515050879,-0.3560562737977315
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9512349313187471,-0.30846734906472323
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9907353489795931,-0.13580673135851412
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8718390581773358,-0.4897924628211991
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9234224641273028,-0.38378503455067114
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9623918252275886,-0.2716651886700064
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9946447941941203,-0.10335247158406714
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8717709856910834,-0.4899136133107513
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9205334975228118,-0.3906636404100319
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9613230623702793,-0.27542325565396125
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9935955223567545,-0.11299530057753464
m2-head-contrastive,2,permutation_label_invariant,453,view,0.891342124098924,-0.453331245125259
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9225632722896311,-0.3858458353050445
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9643596353462329,-0.2645949616203602
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9913636210451211,-0.13114179680142027
m2-head-contrastive,2,permutation_label_invariant,453,view,0.9547281857723632,-0.29747956449445667
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9258707273554478,-0.377840437521308
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9609143208529229,-0.27684592823403686
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9910161209885477,-0.13374246872557585
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8729824413283849,-0.48775163467930327
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9231447843830107,-0.3844524769935083
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9613788808359536,-0.2752283551573287
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9901100174903645,-0.14029309771057732
m2-head-contrastive,2,permutation_label_invariant,453,view,0.9021567001957596,-0.43140849353240346
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9239497773809392,-0.3825138022055049
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9625212838026554,-0.27120615447826285
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9909118557248243,-0.13451280304857388
m2-head-contrastive,2,permutation_label_invariant,453,view,0.872496719376372,-0.48861996958522663
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9280505909215425,-0.3724541591795896
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9624659037350966,-0.2714026236928881
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9913093358852445,-0.13155151305384177
m2-head-contrastive,2,permutation_label_invariant,453,view,0.876200059905981,-0.4819475645967668
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9189436526555268,-0.39438884776844
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9585862121764289,-0.2848025172382536
m2-head-contrastive,2,permutation_label_invariant,436,view,0.991013830907955,-0.13375943686012856
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8687259995884463,-0.4952929816169965
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9275043064240757,-0.37381246844479865
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9586471910252794,-0.2845971945387744
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9928152297358457,-0.11965750960369953
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8743745656899615,-0.4852516036804934
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9119778857208412,-0.4102393642206268
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9618041670631677,-0.2737384595191658
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9936464634688651,-0.11254645989908695
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8725766170970437,-0.48847727408291847
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9159389852677596,-0.401317549163585
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9617191082352147,-0.27403714502830306
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9910651278968634,-0.13337882990479885
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8487753884240125,-0.5287535720973111
m2-head-contrastive,2,permutation_label_invariant,406,view,0.8756153205592128,-0.4830091204128412
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9602611834328395,-0.27910295518349887
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9865206191467221,-0.1636370007008429
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8714409528350716,-0.4905004237734174
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9247891375264762,-0.3804800272196107
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9643100256371342,-0.2647757059394029
m2-head-contrastive,2,permutation_label_invariant,436,view,0.992466537513864,-0.12251600677152893
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8727742081753694,-0.48812414562676204
m2-head-contrastive,2,permutation_label_invariant,406,view,0.926068994446025,-0.3773542334805954
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9569601621998353,-0.2902193101129976
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9910325239193083,-0.13362086863257958
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8722316955181832,-0.489092904603486
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9202223035190757,-0.3913961064012335
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9590376610878619,-0.2832785989359636
m2-head-contrastive,2,permutation_label_invariant,436,view,0.990950431983541,-0.1342283179945005
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8755646639751222,-0.48310094100315176
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9235023974711128,-0.3835926509529427
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9623157251304946,-0.27193463399605783
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9960016237766806,-0.08933512989980634
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8751885289833237,-0.4837820157219628
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9226703680337911,-0.38558966784962995
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9629553732148449,-0.26966080396798164
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9927274657762738,-0.12038346519940563
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8775615693940236,-0.47946396311161704
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9233322722591941,-0.3840019726572675
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9622631491917041,-0.2721206197767159
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9865858839897402,-0.16324305042537696
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8706471146521224,-0.49190812327906674
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9334245129372112,-0.35877385446535737
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9624411759980759,-0.27149029953838166
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9718788034997257,-0.23548161564746617
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8744461558112735,-0.48512258305183603
m2-head-contrastive,2,permutation_label_invariant,406,view,0.92503315100726,-0.37988639030317867
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9621800308628199,-0.2724143685799674
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9906968282679893,0.13608745151462595
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8418017274825276,-0.5397868575719791
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9076202052450114,-0.41979228557824033
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9696057047239574,-0.2446727965401088
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9962029238489356,-0.08706167075602875
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8727525052228948,-0.4881629488471655
m2-head-contrastive,2,permutation_label_invariant,406,view,0.93316756990054,-0.35944163154248077
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9616938909484977,-0.2741256283391585
m2-head-contrastive,2,permutation_label_invariant,436,view,0.9918614961398918,-0.12732153185983414
m2-head-contrastive,2,permutation_label_invariant,453,view,0.8697797508340488,-0.49344015345233067
m2-head-contrastive,2,permutation_label_invariant,406,view,0.9265145453737328,-0.3762589496754923
m2-head-contrastive,2,permutation_label_invariant,539,view,0.9616094498425124,-0.2744216937007349
m3-head-contractive,3,permutation_label_invariant,436,original,0.9908486320674749,-0.13497773271919075
m3-head-contractive,3,permutation_label_invariant,453,original,0.9057349451817223,-0.4238445576820141
m3-head-contractive,3,permutation_label_invariant,406,original,0.9459859180413425,-0.3242077156199057
m3-head-contractive,3,permutation_label_invariant,539,original,0.9730216721492889,-0.2307137306876229
m3-head-contractive,3,permutation_label_invariant,436,view,0.9912648551242519,-0.13188626537852802
m3-head-contractive,3,permutation_label_invariant,453,view,0.9072146818267671,-0.42066794634005267
m3-head-contractive,3,permutation_label_invariant,406,view,0.9456927850356952,-0.32506177310079065
m3-head-contractive,3,permutation_label_invariant,539,view,0.9734156817271249,-0.22904565171099897
m3-head-contractive,3,permutation_label_invariant,436,view,0.9932864416702135,-0.11568078835366363
m3-head-contractive,3,permutation_label_invariant,453,view,0.8866271334183554,-0.4624849470916314
m3-head-contractive,3,permutation_label_invariant,406,view,0.946400981383827,-0.3229940904037231
m3-head-contractive,3,permutation_label_invariant,539,view,0.9733210090368712,-0.22944762663284698
m3-head-contractive,3,permutation_label_invariant,436,view,0.9905507213294897,-0.1371468864890003
m3-head-contractive,3,permutation_label_invariant,453,view,0.9091399245121213,-0.4164908134138063
m3-head-contractive,3,permutation_label_invariant,406,view,0.9375068470052039,-0.34796682574400756
m3-head-contractive,3,permutation_label_invariant,539,view,0.9720435448998099,-0.23480065336069822
m3-head-contractive,3,permutation_label_invariant,436,view,0.9908984429624395,-0.13461157355373593
m3-head-contractive,3,permutation_label_invariant,453,view,0.9060100772012917,-0.42325611632876486
m3-head-contractive,3,permutation_label_invariant,406,view,0.971532936343826,-0.23690452422683486
m3-head-contractive,3,permutation_label_invariant,539,view,0.962712520454355,-0.27052652912500597
m3-head-contractive,3,permutation_label_invariant,436,view,0.9893344065091222,-0.14566204755269085
m3-head-contractive,3,permutation_label_invariant,453,view,0.9093012212161645,-0.41613854555278984
m3-head-contractive,3,permutation_label_invariant,406,view,0.9688133232167386,-0.2477917366615329
m3-head-contractive,3,permutation_label_invariant,539,view,0.9727769693489737,-0.23174332332178535
m3-head-contractive,3,permutation_label_invariant,436,view,0.9882819200266358,-0.15263959692185336
m3-head-contractive,3,permutation_label_invariant,453,view,0.9100621910322845,-0.4144717221397827
m3-head-contractive,3,permutation_label_invariant,406,view,0.9466779508480784,-0.32218140445730714
m3-head-contractive,3,permutation_label_invariant,539,view,0.9709393867992989,-0.23932552551243022
m3-head-contractive,3,permutation_label_invariant,436,view,0.9896355954139144,-0.14360149125182012
m3-head-contractive,3,permutation_label_invariant,453,view,0.9028832316827762,-0.42988588014270224
m3-head-contractive,3,permutation_label_invariant,406,view,0.9584333394108502,-0.28531655035375253
m3-head-contractive,3,permutation_label_invariant,539,view,0.9731082710469093,-0.2303481990815083
m3-head-contractive,3,permutation_label_invariant,436,view,0.9907334568131752,-0.13582053434961872
m3-head-contractive,3,permutation_label_invariant,453,view,0.9049108909762061,-0.42560108011217296
m3-head-contractive,3,permutation_label_invariant,406,view,0.960890519445342,-0.2769285280357732
m3-head-contractive,3,permutation_label_invariant,539,view,0.9741084503819181,-0.22608123958997053
m3-head-contractive,3,permutation_label_invariant,436,view,0.9914722749029047,-0.13031779655464792
m3-head-contractive,3,permutation_label_invariant,453,view,0.9069437149402706,-0.42125182246530485
m3-head-contractive,3,permutation_label_invariant,406,view,0.9522530917761058,-0.3053097594294144
m3-head-contractive,3,permutation_label_invariant,539,view,0.9884956297106298,-0.15124942989309056
m3-head-contractive,3,permutation_label_invariant,436,view,0.9909605469692634,-0.13415362220371807
m3-head-contractive,3,permutation_label_invariant,453,view,0.9146910461729059,-0.40415379504727467
m3-head-contractive,3,permutation_label_invariant,406,view,0.946148886453478,-0.32373180977908717
m3-head-contractive,3,permutation_label_invariant,539,view,0.9730840545747756,-0.23045047783051884
m3-head-contractive,3,permutation_label_invariant,436,view,0.9915693965914172,-0.129576740749767
m3-head-contractive,3,permutation_label_invariant,453,view,0.9062790879414753,-0.4226798016938677
m3-head-contractive,3,permutation_label_invariant,406,view,0.9559095168194974,-0.2936613622080959
m3-head-contractive,3,permutation_label_invariant,539,view,0.974095500286471,-0.22613702996557028
m3-head-contractive,3,permutation_label_invariant,436,view,0.9919636816297811,-0.12652293992588795
m3-head-contractive,3,permutation_label_invariant,453,view,0.9057054945252699,-0.4239074865896282
m3-head-contractive,3,permutation_label_invariant,406,view,0.9473900454699389,-0.3200813986230172
m3-head-contractive,3,permutation_label_invariant,539,view,0.9501100951301394,-0.3119147433703586
m3-head-contractive,3,permutation_label_invariant,436,view,0.9917519990450802,-0.12817165205335687
m3-head-contractive,3,permutation_label_invariant,453,view,0.9137411985952532,-0.4062967166858591
m3-head-contractive,3,permutation_label_invariant,406,view,0.9401070802717675,-0.3408792713306164
m3-head-contractive,3,permutation_label_invariant,539,view,0.9731902564585209,-0.23000157550372988
m3-head-contractive,3,permutation_label_invariant,436,view,0.9965760949527471,-0.08268063236775848
m3-head-contractive,3,permutation_label_invariant,453,view,0.9084961793107968,-0.4178931588069898
m3-head-contractive,3,permutation_label_invariant,406,view,0.9458983904291381,-0.32446299478301877
m3-head-contractive,3,permutation_label_invariant,539,view,0.9701415137651291,-0.24253957052304456
m3-head-contractive,3,permutation_label_invariant,436,view,0.9910462332439054,-0.13351915058547373
m3-head-contractive,3,permutation_label_invariant,453,view,0.9134322432781817,-0.40699083151809234
m3-head-contractive,3,permutation_label_invariant,406,view,0.9472378454550059,-0.32053153376502264
m3-head-contractive,3,permutation_label_invariant,539,view,0.9724514952898607,-0.23310531806141477
m3-head-contractive,3,permutation_label_invariant,436,view,0.9893269469757179,-0.14571270359067698
m3-head-contractive,3,permutation_label_invariant,453,view,0.9030671916910216,-0.42949929835948664
m3-head-contractive,3,permutation_label_invariant,406,view,0.948332362248071,-0.31727863261334244
m3-head-contractive,3,permutation_label_invariant,539,view,0.9701979724051728,-0.24231362805440976
m3-head-contractive,3,permutation_label_invariant,436,view,0.9908197126182176,-0.1351898557109675
m3-head-contractive,3,permutation_label_invariant,453,view,0.9064144732249158,-0.4223893970359556
m3-head-contractive,3,permutation_label_invariant,406,view,0.9459891490602205,-0.3241982878738251
m3-head-contractive,3,permutation_label_invariant,539,view,0.9724160471156152,-0.23325314855761528
m3-head-contractive,3,permutation_label_invariant,436,view,0.990644916895051,-0.1364648256145041
m3-head-contractive,3,permutation_label_invariant,453,view,0.9027005355357443,-0.4302693843901515
m3-head-contractive,3,permutation_label_invariant,406,view,0.9454046254666283,-0.3258989017261392
m3-head-contractive,3,permutation_label_invariant,539,view,0.9719734764851358,-0.23509053789848414
m3-head-contractive,3,permutation_label_invariant,436,view,0.991881774120008,-0.12716346239602364
m3-head-contractive,3,permutation_label_invariant,453,view,0.9057430105922272,-0.42382732186980154
m3-head-contractive,3,permutation_label_invariant,406,view,0.9476436242985101,-0.3193298628790983
m3-head-contractive,3,permutation_label_invariant,539,view,0.973261058348952,-0.2297017899396458
m3-head-contractive,3,permutation_label_invariant,436,view,0.995517266378844,-0.09457997854510804
m3-head-contractive,3,permutation_label_invariant,453,view,0.9041906815459118,-0.4271290336719564
m3-head-contractive,3,permutation_label_invariant,406,view,0.9622399898856521,-0.2722025015771524
m3-head-contractive,3,permutation_label_invariant,539,view,0.9674554561796548,-0.25304138062422804
m3-head-contractive,3,permutation_label_invariant,436,view,0.9999789047609449,0.00649538552362926
m3-head-contractive,3,permutation_label_invariant,453,view,0.9048918328140866,-0.42564159912579347
m3-head-contractive,3,permutation_label_invariant,406,view,0.9460227010106343,-0.32410036897933875
m3-head-contractive,3,permutation_label_invariant,539,view,0.9730907460285148,-0.23042222113691221
m3-head-contractive,3,permutation_label_invariant,436,view,0.9906395479725715,-0.1365037947923016
m3-head-contractive,3,permutation_label_invariant,453,view,0.9100586014938016,-0.4144796036563744
m3-head-contractive,3,permutation_label_invariant,406,view,0.9475551360675823,-0.3195923405088816
m3-head-contractive,3,permutation_label_invariant,539,view,0.9733562579546476,-0.22929804861909456
m3-head-contractive,3,permutation_label_invariant,436,view,0.9878249193838597,-0.15556969063500314
m3-head-contractive,3,permutation_label_invariant,453,view,0.9052748412365692,-0.4248263902161726
m3-head-contractive,3,permutation_label_invariant,406,view,0.9450940898467177,-0.32679834965434507
m3-head-contractive,3,permutation_label_invariant,539,view,0.9728792700710661,-0.2313134796461048
m3-head-contractive,3,permutation_label_invariant,436,view,0.9908945193614725,-0.13464045268564545
m3-head-contractive,3,permutation_label_invariant,453,view,0.9492031231472806,-0.3146639969990972
m3-head-contractive,3,permutation_label_invariant,406,view,0.9450831800372884,-0.3268298988933014
m3-head-contractive,3,permutation_label_invariant,539,view,0.973216606335363,-0.2298900544892678
m3-head-contractive,3,permutation_label_invariant,436,view,0.995230636712847,-0.09754988338353113
m3-head-contractive,3,permutation_label_invariant,453,view,0.8975821874081259,-0.4408471581485396
m3-head-contractive,3,permutation_label_invariant,406,view,0.9536304712169765,-0.3009799401396821
m3-head-contractive,3,permutation_label_invariant,539,view,0.9654872217150424,-0.2604504265785866
m3-head-contractive,3,permutation_label_invariant,436,view,0.9909880489745492,-0.13395031463052226
m3-head-contractive,3,permutation_label_invariant,453,view,0.904770104443235,-0.42590029127223794
m3-head-contractive,3,permutation_label_invariant,406,view,0.9447044589906753,-0.32792298663426256
m3-head-contractive,3,permutation_label_invariant,539,view,0.9730662455722051,-0.23052566392489246
m3-head-contractive,3,permutation_label_invariant,436,view,0.9929545620746763,-0.11849572842548903
m3-head-contractive,3,permutation_label_invariant,453,view,0.9048303956711079,-0.4257721868202123
m3-head-contractive,3,permutation_label_invariant,406,view,0.9441665615325958,-0.3294685175911564
m3-head-contractive,3,permutation_label_invariant,539,view,0.972114120526985,-0.23450828700079263
m3-head-contractive,3,permutation_label_invariant,436,view,0.9931818578490068,-0.11657528571526063
m3-head-contractive,3,permutation_label_invariant,453,view,0.9235701605106105,-0.3834294701955036
m3-head-contractive,3,permutation_label_invariant,406,view,0.9457998149260204,-0.3247502272299513
m3-head-contractive,3,permutation_label_invariant,539,view,0.9764051426257925,-0.21594674680093015
m3-head-contractive,3,permutation_label_invariant,436,view,0.9907459513258532,-0.1357293628196546
m3-head-contractive,3,permutation_label_invariant,453,view,0.9753473121078103,-0.2206753741677332
m3-head-contractive,3,permutation_label_invariant,406,view,0.9465441344770652,-0.3225743348238712
m3-head-contractive,3,permutation_label_invariant,539,view,0.9717334942876683,-0.23608052880209704
m3-head-contractive,3,permutation_label_invariant,436,view,0.9913635735839669,-0.13114215558250658
m3-head-contractive,3,permutation_label_invariant,453,view,0.9059687885426692,-0.4233444864250954
m3-head-contractive,3,permutation_label_invariant,406,view,0.9456393924746296,-0.3252170650507327
m3-head-contractive,3,permutation_label_invariant,539,view,0.9725279715223385,-0.23278604899487668
m3-head-contractive,3,permutation_label_invariant,436,view,0.990094782349411,-0.14040057679536752
m3-head-contractive,3,permutation_label_invariant,453,view,0.9354478871217179,-0.3534646382306347
m3-head-contractive,3,permutation_label_invariant,406,view,0.9464483758657185,-0.3228551870748607
m3-head-contractive,3,permutation_label_invariant,539,view,0.9727038007366317,-0.23205024462928417
m3-head-contractive,3,permutation_label_invariant,436,view,0.9914508924009227,-0.13048037383995062
m3-head-contractive,3,permutation_label_invariant,453,view,0.9091173328573712,-0.416540124235708
m3-head-contractive,3,permutation_label_invariant,406,view,0.9408028886895319,-0.33895416302714393
m3-head-contractive,3,permutation_label_invariant,539,view,0.9743231066016745,-0.22515435581409768
m3-head-contractive,3,permutation_label_invariant,436,view,0.9913286090509584,-0.13140619801627088
m3-head-contractive,3,permutation_label_invariant,453,view,0.9051932465390129,-0.4250002193177803
m3-head-contractive,3,permutation_label_invariant,406,view,0.9444975262526891,-0.32851852748749244
m3-head-contractive,3,permutation_label_invariant,539,view,0.9692158839830298,-0.24621244939075176
m3-head-contractive,3,permutation_label_invariant,436,view,0.9904693928062498,-0.13773300952937187
m3-head-contractive,3,permutation_label_invariant,453,view,0.9000655175639607,-0.4357545915906325
m3-head-contractive,3,permutation_label_invariant,406,view,0.9500198339813053,-0.3121895498605493
m3-head-contractive,3,permutation_label_invariant,539,view,0.9720683746226879,-0.23469783777956876
m3-head-contractive,3,permutation_label_invariant,436,view,0.9910162165524627,-0.13374176060618248
m3-head-contractive,3,permutation_label_invariant,453,view,0.9062392731550653,-0.42276515915030033
m3-head-contractive,3,permutation_label_invariant,406,view,0.9198634597567509,-0.3922387224692886
m3-head-contractive,3,permutation_label_invariant,539,view,0.9740753532294139,-0.22622379678316834
m3-head-contractive,3,permutation_label_invariant,436,view,0.9916986505485216,-0.12858377230521967
m3-head-contractive,3,permutation_label_invariant,453,view,0.9042081257979827,-0.42709210393180885
m3-head-contractive,3,permutation_label_invariant,406,view,0.9423914444856253,-0.3345121303634534
m3-head-contractive,3,permutation_label_invariant,539,view,0.975747792436376,-0.21889779705501453
m3-head-contractive,3,permutation_label_invariant,436,view,0.9914599226411835,-0.13041173948819867
m3-head-contractive,3,permutation_label_invariant,453,view,0.8850218748507057,-0.46554943994783354
m3-head-contractive,3,permutation_label_invariant,406,view,0.8921986235324878,-0.45164323992143796
m3-head-contractive,3,permutation_label_invariant,539,view,0.9732714164665395,-0.22965789751109197
m3-head-contractive,3,permutation_label_invariant,436,view,0.9889102316641364,-0.14851448989907878
m3-head-contractive,3,permutation_label_invariant,453,view,0.9012623837813235,-0.4332737190054408
m3-head-contractive,3,permutation_label_invariant,406,view,0.943769532385228,-0.3306040981920332
m3-head-contractive,3,permutation_label_invariant,539,view,0.972265092850884,-0.23388157093636391
m3-head-contractive,3,permutation_label_invariant,436,view,0.9910512969012066,-0.1334815601887991
m3-head-contractive,3,permutation_label_invariant,453,view,0.9055114956101445,-0.42432173090460346
m3-head-contractive,3,permutation_label_invariant,406,view,0.9496310259249995,-0.3133702516203992
m3-head-contractive,3,permutation_label_invariant,539,view,0.9724832279717722,-0.23297289823840348
m3-head-contractive,3,permutation_label_invariant,436,view,0.9907120377615785,-0.13597668268604027
m3-head-contractive,3,permutation_label_invariant,453,view,0.9049877124799743,-0.4254377043237505
m3-head-contractive,3,permutation_label_invariant,406,view,0.9439030210051288,-0.3302227837951085
m3-head-contractive,3,permutation_label_invariant,539,view,0.9699195817740252,-0.24342556334801763
m3-head-contractive,3,permutation_label_invariant,436,view,0.9911353067641189,-0.13285632723207227
m3-head-contractive,3,permutation_label_invariant,453,view,0.9061480021158992,-0.42296075262530436
m3-head-contractive,3,permutation_label_invariant,406,view,0.9443684178596284,-0.3288894819681863
m3-head-contractive,3,permutation_label_invariant,539,view,0.9739724344946821,-0.226666488137311
m3-head-contractive,3,permutation_label_invariant,436,view,0.9946226001656513,-0.10356584011979195
m3-head-contractive,3,permutation_label_invariant,453,view,0.9060748349320717,-0.42311747009881107
m3-head-contractive,3,permutation_label_invariant,406,view,0.9481035057686048,-0.3179618567521595
m3-head-contractive,3,permutation_label_invariant,539,view,0.9735824228296549,-0.2283358621792427
m3-head-contractive,3,permutation_label_invariant,436,view,0.9922496067343822,-0.12426068539752698
m3-head-contractive,3,permutation_label_invariant,453,view,0.9135268862435875,-0.406778352558362
m3-head-contractive,3,permutation_label_invariant,406,view,0.9461610159780518,-0.3236963574762314
m3-head-contractive,3,permutation_label_invariant,539,view,0.9732854998108147,-0.22959820525869112
m3-head-contractive,3,permutation_label_invariant,436,view,0.9822946044806002,-0.1873427607576567
m3-head-contractive,3,permutation_label_invariant,453,view,0.9033091271215956,-0.4289902339900297
m3-head-contractive,3,permutation_label_invariant,406,view,0.9470362580945104,-0.3211266508005017
m3-head-contractive,3,permutation_label_invariant,539,view,0.9732602938669757,-0.22970502907417573
m3-head-contractive,3,permutation_label_invariant,436,view,0.9646999453532072,-0.26335150547418285
m3-head-contractive,3,permutation_label_invariant,453,view,0.9069972834000211,-0.4211364718294787
m3-head-contractive,3,permutation_label_invariant,406,view,0.9460018864637249,-0.3241611185923958
m3-head-contractive,3,permutation_label_invariant,539,view,0.9733031697813881,-0.22952328791105736
m3-head-contractive,3,permutation_label_invariant,436,view,0.9999859865083197,0.005294033148919112
m3-head-contractive,3,permutation_label_invariant,453,view,0.8841083548411671,-0.4672819458314694
m3-head-contractive,3,permutation_label_invariant,406,view,0.9368594761163184,-0.34970605086423223
m3-head-contractive,3,permutation_label_invariant,539,view,0.9795925330808953,-0.20099370421024298
m3-head-contractive,3,permutation_label_invariant,436,view,0.9964500732275781,-0.08418581569809479
m3-head-contractive,3,permutation_label_invariant,453,view,0.8985341624836224,-0.4389035871918283
m3-head-contractive,3,permutation_label_invariant,406,view,0.953341498232841,-0.3018940008465909
m3-head-contractive,3,permutation_label_invariant,539,view,0.9730440566920256,-0.2306193047780816
m3-head-contractive,3,permutation_label_invariant,436,view,0.9912728526230505,-0.13182614176467172
m3-head-contractive,3,permutation_label_invariant,453,view,0.9044590782323557,-0.42656040111932203
m3-head-contractive,3,permutation_label_invariant,406,view,0.947397217890819,-0.32006016861324005
m3-head-contractive,3,permutation_label_invariant,539,view,0.9734570638550039,-0.22886971147531618
m4-head-contrastive-contractive,4,permutation_label_invariant,436,original,0.9913210112056378,-0.13146350346096858
m4-head-contrastive-contractive,4,permutation_label_invariant,453,original,0.8999586054899286,-0.4359753529783805
m4-head-contrastive-contractive,4,permutation_label_invariant,406,original,0.9436613225300342,-0.330912841033507
m4-head-contrastive-contractive,4,permutation_label_invariant,539,original,0.9712876513863388,-0.23790817191599456
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9916257556395369,-0.12914472793079057
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.9010845559506165,-0.43364342843778986
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.943521655767844,-0.33131085870690447
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.9720953978403966,-0.23458588511997416
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9941060674097358,-0.10841183855626697
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.8840028413201496,-0.4674815253439463
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9435223374479048,-0.33130891738201446
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.9715696383351844,-0.23675396061151613
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9911299854160176,-0.13289601953875493
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.9027652889890583,-0.4301335060147053
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9383520973152896,-0.3456809822133666
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.9681993430581569,-0.25017999940393715
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9909538913962762,-0.134202776150784
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.9001859160653312,-0.43550581685853634
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9734567203864658,-0.22887117235341473
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.95729055966616,-0.28912762644557266
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9900439249696531,-0.14075875330040502
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.9052925857109035,-0.4247885759491028
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9709226708124744,-0.23939333178343025
