campaign,variant,repetition,metryka,wartość
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0,participation_ratio,1.6095126342413955
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0,two_nn_intrinsic_dimension,5.218690278002698
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0,rsa_spearman_r,0.6660897986410891
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1,sd_cos_theta,0.024908473810002035
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1,effective_rank,2.4110311077226414
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1,participation_ratio,1.7304627045568435
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1,two_nn_intrinsic_dimension,5.187506133564487
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1,rsa_spearman_r,0.64347934857126
kidney-architecture-predictive__cfg_529dc0e4494b,0004,2,sd_cos_theta,0.02888601011091229
kidney-architecture-predictive__cfg_529dc0e4494b,0004,2,effective_rank,2.3239107339408718
kidney-architecture-predictive__cfg_529dc0e4494b,0004,2,participation_ratio,1.6614225195561496
kidney-architecture-predictive__cfg_529dc0e4494b,0004,2,two_nn_intrinsic_dimension,5.208013815867779
kidney-architecture-predictive__cfg_529dc0e4494b,0004,2,rsa_spearman_r,0.6659682618379843
kidney-architecture-predictive__cfg_529dc0e4494b,0004,3,sd_cos_theta,0.030906641919886256
kidney-architecture-predictive__cfg_529dc0e4494b,0004,3,effective_rank,2.6332996242494056
kidney-architecture-predictive__cfg_529dc0e4494b,0004,3,participation_ratio,1.9548048129353215
kidney-architecture-predictive__cfg_529dc0e4494b,0004,3,two_nn_intrinsic_dimension,5.169387455451785
kidney-architecture-predictive__cfg_529dc0e4494b,0004,3,rsa_spearman_r,0.6154179584649314
kidney-architecture-predictive__cfg_529dc0e4494b,0004,4,sd_cos_theta,0.021356423627683762
kidney-architecture-predictive__cfg_529dc0e4494b,0004,4,effective_rank,2.573204017878208
kidney-architecture-predictive__cfg_529dc0e4494b,0004,4,participation_ratio,1.8869141395950397
kidney-architecture-predictive__cfg_529dc0e4494b,0004,4,two_nn_intrinsic_dimension,5.243129124115731
kidney-architecture-predictive__cfg_529dc0e4494b,0004,4,rsa_spearman_r,0.6447335859313078
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0-1,procrustes_distance,0.14619806325449886
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0-1,linear_cka,0.9923670015585727
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0-1,knn_overlap,0.6146656723837932
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0-2,procrustes_distance,0.14783875856921425
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0-2,linear_cka,0.9937539471170691
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0-2,knn_overlap,0.6543624161073825
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0-3,procrustes_distance,0.2055826854470079
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0-3,linear_cka,0.975824175806646
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0-3,knn_overlap,0.6322147651006712
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0-4,procrustes_distance,0.17049694339532098
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0-4,linear_cka,0.9884247634850845
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0-4,knn_overlap,0.63823017648521
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1-2,procrustes_distance,0.20413159935653605
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1-2,linear_cka,0.9833429521557026
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1-2,knn_overlap,0.6081779766343526
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1-3,procrustes_distance,0.20628617553229672
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1-3,linear_cka,0.9798681345253536
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1-3,knn_overlap,0.6254287844891873
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1-4,procrustes_distance,0.18916508002483176
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1-4,linear_cka,0.9884759503327157
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1-4,knn_overlap,0.5956997265722098
kidney-architecture-predictive__cfg_529dc0e4494b,0004,2-3,procrustes_distance,0.17347053599759915
kidney-architecture-predictive__cfg_529dc0e4494b,0004,2-3,linear_cka,0.9797728582934627
kidney-architecture-predictive__cfg_529dc0e4494b,0004,2-3,knn_overlap,0.6286104896843152
kidney-architecture-predictive__cfg_529dc0e4494b,0004,2-4,procrustes_distance,0.1783405173490633
kidney-architecture-predictive__cfg_529dc0e4494b,0004,2-4,linear_cka,0.9890000968545207
kidney-architecture-predictive__cfg_529dc0e4494b,0004,2-4,knn_overlap,0.6390504598558291
kidney-architecture-predictive__cfg_529dc0e4494b,0004,3-4,procrustes_distance,0.1735559412015178
kidney-architecture-predictive__cfg_529dc0e4494b,0004,3-4,linear_cka,0.9893676096041745
