campaign,variant,repetition,metryka,wartość
kidney-architecture-predictive__cfg_529dc0e4494b,0005,vs_0004_mean5rep,linear_cka,0.9985445247414442
kidney-architecture-predictive__cfg_529dc0e4494b,0005,vs_0004_mean5rep,signal_over_null,2.0843885337599506
kidney-architecture-predictive__cfg_529dc0e4494b,0006,vs_0004_mean5rep,procrustes_distance,0.05863390794945138
kidney-architecture-predictive__cfg_529dc0e4494b,0006,vs_0004_mean5rep,linear_cka,0.9983767098437543
kidney-architecture-predictive__cfg_529dc0e4494b,0006,vs_0004_mean5rep,signal_over_null,1.9185509172312354
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,vs_0004_mean5rep,procrustes_distance,0.057321631674325454
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,vs_0004_mean5rep,linear_cka,0.9987092641384245
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0007,vs_0004_mean5rep,signal_over_null,1.827768404601636
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,vs_0004_mean5rep,procrustes_distance,0.06445715191107915
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,vs_0004_mean5rep,linear_cka,0.9981066192721322
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,vs_0004_mean5rep,signal_over_null,2.4896715046846785
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,vs_0004_mean5rep,procrustes_distance,0.04923166661514103
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,vs_0004_mean5rep,linear_cka,0.9990126598821538
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,vs_0004_mean5rep,signal_over_null,1.9015838253130244
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,vs_0004_mean5rep,procrustes_distance,0.05949369483961808
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,vs_0004_mean5rep,linear_cka,0.9981283556106154
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,vs_0004_mean5rep,signal_over_null,2.2979568963105805
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,vs_0004_mean5rep,procrustes_distance,0.2694622266518518
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,vs_0004_mean5rep,linear_cka,0.966687619030085
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,vs_0004_mean5rep,signal_over_null,9.176214498720714
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,vs_0004_mean5rep,procrustes_distance,0.268433510281149
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,vs_0004_mean5rep,linear_cka,0.9649157707889426
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,vs_0004_mean5rep,signal_over_null,8.626152806990094
kidney-architecture-predictive__cfg_529dc0e4494b,0000,0,knn_overlap_vs_0004,0.5036539895600298
kidney-architecture-predictive__cfg_529dc0e4494b,0000,0,trustworthiness_vs_0004,0.9957536616110515
kidney-architecture-predictive__cfg_529dc0e4494b,0000,0,continuity_vs_0004,0.9949622360137879
kidney-architecture-predictive__cfg_529dc0e4494b,0000,1,knn_overlap_vs_0004,0.4559781257767835
kidney-architecture-predictive__cfg_529dc0e4494b,0000,1,trustworthiness_vs_0004,0.9927530796485399
kidney-architecture-predictive__cfg_529dc0e4494b,0000,1,continuity_vs_0004,0.9927438315152626
